experiment,amountpeople,match,iPhone
326,10000,4,1
327,10000,1,0
328,10000,19,19
329,10000,44,44
330,10000,6,1
331,10000,9,2
332,10000,2,2
333,10000,3,3
334,10000,6,4
335,10000,3,1
336,10000,31,11
337,10000,6,3
338,10000,6,1
339,10000,5,0
340,10000,1,1
341,10000,4,1
342,10000,2,0
343,10000,6,6
344,10000,11,3
345,10000,6,6
346,10000,5,5
347,10000,9,4
348,10000,6,2
349,10000,11,7
350,10000,2,1
351,10000,18,18
352,10000,6,4
353,10000,6,1
354,10000,6,6
355,10000,2,0
356,10000,7,3
357,10000,0,0
358,10000,0,0
359,10000,2,1
360,10000,0,0
361,10000,0,0
362,10000,1,1
363,10000,5,5
364,10000,3,3
365,10000,2,0
366,10000,4,0
367,10000,0,0
368,10000,23,7
369,10000,17,7
370,10000,9,9
371,10000,20,9
372,10000,4,4
373,10000,0,0
374,10000,5,5
375,10000,6,6
376,10000,42,12
377,10000,1,1
378,10000,7,7
379,10000,5,5
380,10000,4,2
381,10000,0,0
382,10000,0,0
383,10000,3,3
384,10000,31,31
385,10000,6,6
386,10000,2,1
387,10000,29,29
388,10000,14,14
389,10000,30,12
390,10000,1,0
391,10000,26,11
392,10000,58,58
393,10000,0,0
394,10000,3,3
395,10000,0,0
396,10000,74,74
397,10000,3,0
398,10000,4,4
399,10000,0,0
400,10000,15,7
401,10000,2,0
402,10000,4,4
403,10000,3,3
404,10000,4,1
405,10000,9,3
406,10000,1,1
407,10000,7,3
408,10000,22,22
409,10000,33,11
410,10000,12,3
411,10000,2,0
412,10000,1,0
413,10000,2,0
414,10000,1,1
415,10000,1,1
416,10000,27,27
417,10000,27,9
418,10000,12,2
419,10000,0,0
420,10000,31,7
421,10000,11,2
422,10000,0,0
423,10000,52,52
424,10000,9,4
425,10000,12,7
426,10000,3,0
427,10000,0,0
428,10000,3,1
429,10000,2,2
430,10000,0,0
431,10000,80,31
432,10000,37,37
433,10000,27,11
434,10000,41,41
435,10000,64,22
436,10000,2,2
437,10000,3,2
438,10000,6,2
439,10000,5,5
440,10000,20,5
441,10000,8,8
442,10000,0,0
443,10000,1,1
444,10000,70,70
445,10000,10,4
446,10000,4,4
447,10000,10,4
448,10000,6,6
449,10000,11,1
450,10000,30,10
451,10000,2,0
452,10000,20,5
453,10000,15,15
454,10000,10,5
455,10000,9,9
456,10000,3,0
457,10000,1,1
458,10000,8,8
459,10000,26,26
460,10000,0,0
461,10000,3,0
462,10000,4,4
463,10000,5,5
464,10000,16,5
465,10000,5,5
466,10000,3,3
467,10000,0,0
468,10000,22,9
469,10000,10,10
470,10000,54,25
471,10000,10,4
472,10000,42,15
473,10000,9,4
474,10000,7,7
475,10000,0,0
476,10000,40,10
477,10000,0,0
478,10000,2,1
479,10000,6,2
480,10000,7,3
481,10000,3,1
482,10000,3,1
483,10000,50,18
484,10000,26,26
485,10000,13,5
486,10000,2,2
487,10000,0,0
488,10000,3,3
489,10000,0,0
490,10000,8,8
491,10000,8,4
492,10000,8,8
493,10000,10,4
494,10000,30,30
495,10000,25,25
496,10000,0,0
497,10000,3,1
498,10000,1,1
499,10000,6,1
500,10000,9,3
501,10000,48,16
502,10000,23,23
503,10000,3,1
504,10000,15,5
505,10000,18,18
506,10000,67,26
507,10000,5,2
508,10000,0,0
509,10000,5,1
510,10000,5,5
511,10000,0,0
512,10000,3,3
513,10000,10,3
514,10000,27,27
515,10000,77,35
516,10000,5,5
517,10000,10,2
518,10000,7,3
519,10000,6,1
520,10000,3,3
521,10000,4,4
522,10000,9,9
523,10000,2,2
524,10000,0,0
525,10000,2,2
526,10000,0,0
527,10000,5,5
528,10000,14,8
529,10000,12,12
530,10000,2,2
531,10000,6,2
532,10000,12,3
533,10000,1,0
534,10000,1,0
535,10000,4,4
536,10000,4,4
537,10000,0,0
538,10000,30,30
539,10000,0,0
540,10000,3,1
541,10000,2,0
542,10000,5,2
543,10000,58,24
544,10000,22,22
545,10000,59,59
546,10000,7,3
547,10000,0,0
548,10000,1,0
549,10000,1,1
550,10000,1,1
551,10000,1,0
552,10000,3,3
553,10000,0,0
554,10000,51,19
555,10000,21,5
556,10000,3,3
557,10000,10,10
558,10000,13,4
559,10000,38,15
560,10000,34,11
561,10000,1,1
562,10000,0,0
563,10000,23,23
564,10000,14,4
565,10000,5,2
566,10000,0,0
567,10000,7,0
568,10000,1,0
569,10000,8,3
570,10000,1,1
571,10000,34,34
572,10000,2,0
573,10000,0,0
574,10000,4,2
575,10000,4,2
576,10000,1,0
577,10000,0,0
578,10000,26,9
579,10000,19,7
580,10000,0,0
581,10000,0,0
582,10000,1,0
583,10000,0,0
584,10000,0,0
585,10000,4,3
586,10000,1,1
587,10000,0,0
588,10000,0,0
589,10000,0,0
590,10000,2,0
591,10000,4,2
592,10000,7,3
593,10000,5,5
594,10000,22,22
595,10000,33,13
596,10000,0,0
597,10000,8,8
598,10000,3,0
599,10000,4,4
600,10000,0,0
601,10000,0,0
602,10000,4,4
603,10000,7,2
604,10000,22,10
605,10000,86,31
606,10000,0,0
607,10000,0,0
608,10000,21,21
609,10000,6,2
610,10000,2,1
611,10000,15,15
612,10000,3,3
613,10000,0,0
614,10000,9,9
615,10000,7,7
616,10000,3,1
617,10000,6,6
618,10000,0,0
619,10000,8,5
620,10000,15,8
621,10000,2,2
622,10000,21,10
623,10000,5,5
624,10000,4,4
625,10000,5,2
626,10000,0,0
627,10000,1,1
628,10000,4,1
629,10000,51,51
630,10000,18,5
631,10000,0,0
632,10000,16,11
633,10000,5,1
634,10000,8,3
635,10000,12,5
636,10000,0,0
637,10000,10,3
638,10000,22,8
639,10000,2,0
640,10000,13,2
641,10000,32,14
642,10000,0,0
643,10000,13,13
644,10000,26,10
645,10000,2,2
646,10000,13,5
647,10000,11,11
648,10000,0,0
649,10000,0,0
650,10000,36,11
651,10000,11,5
652,10000,2,2
653,10000,0,0
654,10000,4,4
655,10000,2,1
656,10000,1,1
657,10000,0,0
658,10000,6,6
659,10000,39,39
660,10000,8,2
661,10000,8,8
662,10000,5,5
663,10000,0,0
664,10000,0,0
665,10000,1,1
666,10000,14,14
667,10000,16,16
668,10000,0,0
669,10000,0,0
670,10000,1,1
671,10000,0,0
672,10000,14,14
673,10000,8,8
674,10000,17,4
675,10000,23,23
676,10000,3,3
677,10000,0,0
678,10000,5,5
679,10000,4,4
680,10000,1,0
681,10000,6,3
682,10000,30,9
683,10000,10,5
684,10000,23,23
685,10000,5,5
686,10000,2,0
687,10000,16,8
688,10000,43,43
689,10000,9,9
690,10000,1,1
691,10000,9,1
692,10000,4,4
693,10000,0,0
694,10000,2,1
695,10000,21,6
696,10000,5,2
697,10000,0,0
698,10000,34,34
699,10000,23,23
700,10000,13,4
701,10000,3,0
702,10000,13,5
703,10000,5,5
704,10000,7,7
705,10000,1,1
706,10000,16,16
707,10000,25,13
708,10000,44,44
709,10000,9,5
710,10000,8,3
711,10000,0,0
712,10000,27,8
713,10000,26,26
714,10000,23,23
715,10000,47,47
716,10000,15,4
717,10000,15,6
718,10000,5,2
719,10000,5,5
720,10000,2,2
721,10000,1,1
722,10000,18,18
723,10000,5,2
724,10000,5,0
725,10000,1,1
726,10000,5,2
727,10000,3,1
728,10000,72,31
729,10000,45,45
730,10000,12,12
731,10000,12,4
732,10000,7,7
733,10000,1,0
734,10000,0,0
735,10000,17,8
736,10000,0,0
737,10000,9,2
738,10000,1,1
739,10000,13,2
740,10000,49,23
741,10000,1,0
742,10000,0,0
743,10000,50,50
744,10000,38,18
745,10000,20,20
746,10000,0,0
747,10000,1,1
748,10000,5,3
749,10000,3,3
750,10000,4,4
751,10000,0,0
752,10000,2,2
753,10000,4,4
754,10000,33,11
755,10000,18,8
756,10000,37,11
757,10000,16,16
758,10000,15,6
759,10000,10,3
760,10000,3,3
761,10000,1,0
762,10000,51,51
763,10000,3,1
764,10000,21,21
765,10000,2,2
766,10000,18,18
767,10000,0,0
768,10000,59,19
769,10000,1,1
770,10000,0,0
771,10000,8,4
772,10000,9,9
773,10000,12,12
774,10000,10,4
775,10000,7,4
776,10000,29,9
777,10000,0,0
778,10000,8,5
779,10000,15,15
780,10000,5,1
781,10000,10,2
782,10000,2,1
783,10000,19,8
784,10000,1,1
785,10000,8,2
786,10000,4,1
787,10000,5,1
788,10000,8,0
789,10000,4,0
790,10000,2,2
791,10000,1,1
792,10000,20,12
793,10000,22,22
794,10000,2,1
795,10000,3,3
796,10000,0,0
797,10000,0,0
798,10000,2,0
799,10000,0,0
800,10000,1,0
801,10000,51,23
802,10000,0,0
803,10000,1,0
804,10000,72,25
805,10000,0,0
806,10000,21,7
807,10000,2,2
808,10000,16,16
809,10000,8,8
810,10000,40,15
811,10000,19,9
812,10000,20,20
813,10000,14,7
814,10000,5,4
815,10000,38,14
816,10000,36,19
817,10000,7,7
818,10000,0,0
819,10000,9,1
820,10000,0,0
821,10000,5,1
822,10000,3,1
823,10000,2,2
824,10000,9,9
825,10000,6,6
826,10000,3,0
827,10000,45,18
828,10000,5,3
829,10000,1,0
830,10000,50,15
831,10000,2,0
832,10000,23,7
833,10000,0,0
834,10000,1,1
835,10000,0,0
836,10000,11,3
837,10000,0,0
838,10000,0,0
839,10000,3,1
840,10000,16,9
841,10000,0,0
842,10000,46,46
843,10000,4,2
844,10000,16,4
845,10000,2,2
846,10000,7,7
847,10000,0,0
848,10000,34,34
849,10000,2,0
850,10000,6,6
851,10000,0,0
852,10000,5,1
853,10000,0,0
854,10000,5,5
855,10000,1,1
856,10000,9,2
857,10000,17,17
858,10000,0,0
859,10000,11,3
860,10000,16,8
861,10000,18,5
862,10000,0,0
863,10000,5,5
864,10000,19,19
865,10000,6,3
866,10000,4,0
867,10000,3,1
868,10000,20,20
869,10000,1,1
870,10000,0,0
871,10000,1,1
872,10000,13,7
873,10000,2,0
874,10000,2,1
875,10000,30,30
876,10000,11,3
877,10000,41,41
878,10000,21,9
879,10000,5,3
880,10000,0,0
881,10000,6,1
882,10000,1,0
883,10000,11,5
884,10000,5,2
885,10000,11,7
886,10000,17,17
887,10000,0,0
888,10000,0,0
889,10000,16,16
890,10000,9,6
891,10000,52,18
892,10000,11,5
893,10000,0,0
894,10000,1,0
895,10000,8,2
896,10000,40,40
897,10000,0,0
898,10000,4,1
899,10000,10,4
900,10000,33,6
901,10000,43,14
902,10000,0,0
903,10000,0,0
904,10000,16,6
905,10000,2,0
906,10000,7,2
907,10000,18,18
908,10000,3,1
909,10000,52,22
910,10000,2,0
911,10000,2,0
912,10000,20,8
913,10000,0,0
914,10000,8,3
915,10000,5,5
916,10000,1,0
917,10000,1,0
918,10000,7,2
919,10000,1,0
920,10000,1,1
921,10000,8,3
922,10000,1,0
923,10000,7,2
924,10000,5,5
925,10000,63,19
926,10000,1,0
927,10000,3,1
928,10000,44,18
929,10000,0,0
930,10000,37,37
931,10000,7,4
932,10000,2,2
933,10000,0,0
934,10000,0,0
935,10000,25,8
936,10000,20,5
937,10000,34,12
938,10000,9,9
939,10000,5,5
940,10000,14,5
941,10000,0,0
942,10000,0,0
943,10000,17,17
944,10000,1,0
945,10000,53,16
946,10000,23,8
947,10000,1,1
948,10000,4,3
949,10000,3,2
950,10000,9,9
951,10000,20,5
952,10000,38,38
953,10000,28,28
954,10000,10,10
955,10000,0,0
956,10000,17,17
957,10000,2,2
958,10000,11,5
959,10000,4,2
960,10000,0,0
961,10000,23,23
962,10000,1,1
963,10000,5,5
964,10000,1,1
965,10000,0,0
966,10000,4,1
967,10000,3,1
968,10000,3,0
969,10000,0,0
970,10000,9,9
971,10000,3,3
972,10000,5,5
973,10000,0,0
974,10000,1,1
975,10000,8,4
976,10000,2,2
977,10000,4,2
978,10000,2,1
979,10000,0,0
980,10000,2,1
981,10000,4,2
982,10000,14,14
983,10000,4,1
984,10000,28,28
985,10000,0,0
986,10000,4,4
987,10000,14,5
988,10000,12,5
989,10000,2,2
990,10000,26,9
991,10000,10,10
992,10000,10,10
993,10000,38,38
994,10000,2,2
995,10000,24,6
996,10000,37,37
997,10000,1,1
998,10000,0,0
999,10000,14,14
1000,10000,18,18
1001,10000,44,21
1002,10000,8,4
1003,10000,1,0
1004,10000,43,14
1005,10000,0,0
1006,10000,75,25
1007,10000,13,5
1008,10000,13,13
1009,10000,3,3
1010,10000,10,3
1011,10000,9,9
1012,10000,3,3
1013,10000,5,0
1014,10000,12,6
1015,10000,1,0
1016,10000,29,29
1017,10000,19,10
1018,10000,9,9
1019,10000,1,0
1020,10000,2,2
1021,10000,0,0
1022,10000,59,59
1023,10000,10,5
1024,10000,9,9
1025,10000,0,0
1026,10000,2,2
1027,10000,3,3
1028,10000,10,10
1029,10000,3,3
1030,10000,0,0
1031,10000,8,8
1032,10000,1,1
1033,10000,26,9
1034,10000,2,2
1035,10000,1,0
1036,10000,18,6
1037,10000,3,2
1038,10000,4,4
1039,10000,0,0
1040,10000,2,2
1041,10000,19,9
1042,10000,21,21
1043,10000,9,2
1044,10000,49,11
1045,10000,44,16
1046,10000,1,0
1047,10000,2,1
1048,10000,40,16
1049,10000,4,3
1050,10000,6,6
1051,10000,1,0
1052,10000,32,12
1053,10000,0,0
1054,10000,0,0
1055,10000,18,7
1056,10000,34,11
1057,10000,0,0
1058,10000,9,2
1059,10000,0,0
1060,10000,1,1
1061,10000,2,1
1062,10000,15,2
1063,10000,25,25
1064,10000,35,13
1065,10000,3,1
1066,10000,15,15
1067,10000,0,0
1068,10000,44,15
1069,10000,1,0
1070,10000,0,0
1071,10000,14,5
1072,10000,0,0
1073,10000,6,6
1074,10000,5,3
1075,10000,1,0
1076,10000,0,0
1077,10000,8,3
1078,10000,0,0
1079,10000,0,0
1080,10000,3,1
1081,10000,11,4
1082,10000,44,44
1083,10000,10,5
1084,10000,1,1
1085,10000,5,5
1086,10000,26,10
1087,10000,1,1
1088,10000,15,5
1089,10000,5,2
1090,10000,5,5
1091,10000,1,1
1092,10000,9,9
1093,10000,22,22
1094,10000,30,10
1095,10000,9,9
1096,10000,3,3
1097,10000,19,5
1098,10000,3,2
1099,10000,6,6
1100,10000,1,1
1101,10000,26,9
1102,10000,6,6
1103,10000,5,5
1104,10000,39,16
1105,10000,22,22
1106,10000,12,2
1107,10000,8,5
1108,10000,31,12
1109,10000,14,14
1110,10000,0,0
1111,10000,0,0
1112,10000,0,0
1113,10000,6,6
1114,10000,5,5
1115,10000,3,3
1116,10000,9,2
1117,10000,5,5
1118,10000,0,0
1119,10000,1,0
1120,10000,23,8
1121,10000,0,0
1122,10000,0,0
1123,10000,14,7
1124,10000,14,14
1125,10000,6,1
1126,10000,1,1
1127,10000,0,0
1128,10000,2,2
1129,10000,20,12
1130,10000,0,0
1131,10000,7,7
1132,10000,0,0
1133,10000,5,2
1134,10000,2,1
1135,10000,0,0
1136,10000,3,0
1137,10000,44,44
1138,10000,10,3
1139,10000,15,15
1140,10000,50,22
1141,10000,32,13
1142,10000,1,1
1143,10000,7,2
1144,10000,0,0
1145,10000,36,36
1146,10000,33,33
1147,10000,0,0
1148,10000,36,36
1149,10000,4,2
1150,10000,6,6
1151,10000,6,5
1152,10000,12,5
1153,10000,0,0
1154,10000,6,4
1155,10000,26,26
1156,10000,0,0
1157,10000,11,4
1158,10000,38,38
1159,10000,15,15
1160,10000,2,1
1161,10000,11,11
1162,10000,1,0
1163,10000,2,0
1164,10000,1,1
1165,10000,10,10
1166,10000,0,0
1167,10000,6,6
1168,10000,22,5
1169,10000,15,8
1170,10000,1,1
1171,10000,2,1
1172,10000,15,15
1173,10000,4,3
1174,10000,29,29
1175,10000,6,0
1176,10000,6,6
1177,10000,15,15
1178,10000,39,39
1179,10000,4,4
1180,10000,0,0
1181,10000,4,1
1182,10000,16,9
1183,10000,2,1
1184,10000,8,8
1185,10000,3,3
1186,10000,14,7
1187,10000,1,1
1188,10000,0,0
1189,10000,6,6
1190,10000,5,3
1191,10000,2,0
1192,10000,21,7
1193,10000,11,3
1194,10000,15,15
1195,10000,28,7
1196,10000,0,0
1197,10000,0,0
1198,10000,0,0
1199,10000,2,0
1200,10000,6,6
1201,10000,18,7
1202,10000,37,37
1203,10000,2,1
1204,10000,27,16
1205,10000,1,1
1206,10000,28,10
1207,10000,26,26
1208,10000,3,1
1209,10000,27,12
1210,10000,4,4
1211,10000,53,16
1212,10000,4,1
1213,10000,7,1
1214,10000,38,10
1215,10000,12,4
1216,10000,12,5
1217,10000,21,10
1218,10000,8,1
1219,10000,5,2
1220,10000,8,1
1221,10000,5,5
1222,10000,12,6
1223,10000,1,1
1224,10000,3,0
1225,10000,3,3
1226,10000,45,19
1227,10000,6,2
1228,10000,35,35
1229,10000,1,0
1230,10000,13,13
1231,10000,5,0
1232,10000,23,23
1233,10000,1,1
1234,10000,0,0
1235,10000,0,0
1236,10000,1,0
1237,10000,3,2
1238,10000,1,0
1239,10000,78,28
1240,10000,8,3
1241,10000,7,7
1242,10000,7,7
1243,10000,6,3
1244,10000,13,7
1245,10000,6,6
1246,10000,22,14
1247,10000,11,11
1248,10000,55,17
1249,10000,3,3
1250,10000,4,4
1251,10000,12,12
1252,10000,3,3
1253,10000,2,2
1254,10000,0,0
1255,10000,6,2
1256,10000,1,0
1257,10000,1,0
1258,10000,33,9
1259,10000,9,1
1260,10000,0,0
1261,10000,26,13
1262,10000,7,2
1263,10000,7,7
1264,10000,6,6
1265,10000,2,0
1266,10000,6,6
1267,10000,7,4
1268,10000,0,0
1269,10000,2,1
1270,10000,0,0
1271,10000,6,5
1272,10000,4,0
1273,10000,1,0
1274,10000,4,1
1275,10000,8,2
1276,10000,26,26
1277,10000,2,1
1278,10000,6,6
1279,10000,15,15
1280,10000,6,2
1281,10000,0,0
1282,10000,13,13
1283,10000,15,15
1284,10000,0,0
1285,10000,72,72
1286,10000,5,2
1287,10000,17,6
1288,10000,0,0
1289,10000,37,37
1290,10000,5,5
1291,10000,18,18
1292,10000,0,0
1293,10000,3,0
1294,10000,6,6
1295,10000,8,4
1296,10000,16,16
1297,10000,2,1
1298,10000,1,1
1299,10000,75,27
1300,10000,0,0
1301,10000,1,1
1302,10000,1,0
1303,10000,4,1
1304,10000,0,0
1305,10000,1,1
1306,10000,44,14
1307,10000,3,1
1308,10000,27,14
1309,10000,10,2
1310,10000,0,0
1311,10000,0,0
1312,10000,3,1
1313,10000,1,0
1314,10000,0,0
1315,10000,78,33
1316,10000,33,22
1317,10000,10,10
1318,10000,1,1
1319,10000,31,31
1320,10000,15,5
1321,10000,5,2
1322,10000,8,1
1323,10000,8,4
1324,10000,7,2
1325,10000,65,32
1326,10000,9,9
1327,10000,3,3
1328,10000,19,8
1329,10000,36,10
1330,10000,18,8
1331,10000,4,1
1332,10000,24,12
1333,10000,6,6
1334,10000,11,11
1335,10000,15,15
1336,10000,0,0
1337,10000,8,8
1338,10000,10,10
1339,10000,7,1
1340,10000,19,6
1341,10000,4,4
1342,10000,6,3
1343,10000,15,8
1344,10000,8,3
1345,10000,16,5
1346,10000,8,3
1347,10000,1,0
1348,10000,4,4
1349,10000,1,0
1350,10000,37,16
1351,10000,12,4
1352,10000,12,12
1353,10000,2,2
1354,10000,11,11
1355,10000,9,3
1356,10000,14,4
1357,10000,46,16
1358,10000,11,11
1359,10000,19,4
1360,10000,0,0
1361,10000,5,0
1362,10000,0,0
1363,10000,10,3
1364,10000,13,6
1365,10000,2,0
1366,10000,0,0
1367,10000,0,0
1368,10000,19,7
1369,10000,0,0
1370,10000,2,1
1371,10000,0,0
1372,10000,8,1
1373,10000,32,15
1374,10000,3,3
1375,10000,28,28
1376,10000,2,2
1377,10000,10,4
1378,10000,33,33
1379,10000,12,9
1380,10000,9,1
1381,10000,11,11
1382,10000,1,1
1383,10000,2,2
1384,10000,9,5
1385,10000,8,8
1386,10000,9,6
1387,10000,1,0
1388,10000,7,2
1389,10000,47,18
1390,10000,0,0
1391,10000,56,22
1392,10000,41,41
1393,10000,10,3
1394,10000,4,1
1395,10000,26,26
1396,10000,53,53
1397,10000,11,11
1398,10000,0,0
1399,10000,0,0
1400,10000,0,0
1401,10000,2,2
1402,10000,0,0
1403,10000,7,2
1404,10000,3,0
1405,10000,4,3
1406,10000,1,1
1407,10000,26,26
1408,10000,3,3
1409,10000,11,7
1410,10000,9,0
1411,10000,21,21
1412,10000,1,0
1413,10000,8,8
1414,10000,0,0
1415,10000,4,1
1416,10000,6,2
1417,10000,46,18
1418,10000,1,1
1419,10000,14,4
1420,10000,15,8
1421,10000,0,0
1422,10000,20,20
1423,10000,2,0
1424,10000,9,9
1425,10000,1,0
1426,10000,0,0
1427,10000,7,3
1428,10000,30,16
1429,10000,3,3
1430,10000,2,0
1431,10000,8,8
1432,10000,19,19
1433,10000,3,3
1434,10000,49,49
1435,10000,1,1
1436,10000,14,8
1437,10000,20,7
1438,10000,1,1
1439,10000,6,3
1440,10000,8,2
1441,10000,15,15
1442,10000,11,11
1443,10000,44,44
1444,10000,3,2
1445,10000,13,13
1446,10000,1,0
1447,10000,1,1
1448,10000,11,11
1449,10000,1,0
1450,10000,4,2
1451,10000,1,0
1452,10000,22,8
1453,10000,58,58
1454,10000,1,1
1455,10000,20,12
1456,10000,1,0
1457,10000,1,0
1458,10000,3,3
1459,10000,0,0
1460,10000,13,6
1461,10000,4,4
1462,10000,13,13
1463,10000,1,1
1464,10000,16,16
1465,10000,46,16
1466,10000,1,1
1467,10000,2,2
1468,10000,3,1
1469,10000,2,0
1470,10000,0,0
1471,10000,20,20
1472,10000,5,2
1473,10000,0,0
1474,10000,1,1
1475,10000,1,1
1476,10000,2,2
1477,10000,8,8
1478,10000,13,6
1479,10000,1,0
1480,10000,0,0
1481,10000,30,30
1482,10000,8,8
1483,10000,0,0
1484,10000,32,10
1485,10000,0,0
1486,10000,2,2
1487,10000,0,0
1488,10000,38,38
1489,10000,50,19
1490,10000,14,14
1491,10000,20,11
1492,10000,10,5
1493,10000,10,0
1494,10000,2,0
1495,10000,3,2
